m=,50
n=,50
dx=,504.7113187538087,m
dy=,310.1360176192224,m
k,i,j,center_x_WebMercator,center_y_WebMercator,center_x_WGS84,center_y_WGS84
77,2,27,-9555716.975829815,4612836.437756324,-85.84046610108294,38.23612620358467
78,2,28,-9555716.975829815,4612526.3017387055,-85.84046610108294,38.233937860694816
79,2,29,-9555716.975829815,4612216.165721086,-85.84046610108294,38.23174945195093
80,2,30,-9555716.975829815,4611906.029703467,-85.84046610108294,38.22956097735423
81,2,31,-9555716.975829815,4611595.8936858475,-85.84046610108294,38.22737243690592
82,2,32,-9555716.975829815,4611285.757668229,-85.84046610108294,38.22518383060722
83,2,33,-9555716.975829815,4610975.621650609,-85.84046610108294,38.222995158459334
84,2,34,-9555716.975829815,4610665.4856329905,-85.84046610108294,38.22080642046348
85,2,35,-9555716.975829815,4610355.349615371,-85.84046610108294,38.21861761662087
86,2,36,-9555716.975829815,4610045.213597751,-85.84046610108294,38.21642874693271
87,2,37,-9555716.975829815,4609735.0775801325,-85.84046610108294,38.21423981140023
88,2,38,-9555716.975829815,4609424.941562513,-85.84046610108294,38.212050810024635
89,2,39,-9555716.975829815,4609114.805544894,-85.84046610108294,38.20986174280714
90,2,40,-9555716.975829815,4608804.669527275,-85.84046610108294,38.207672609748954
91,2,41,-9555716.975829815,4608494.533509656,-85.84046610108294,38.2054834108513
92,2,42,-9555716.975829815,4608184.397492036,-85.84046610108294,38.2032941461154
93,2,43,-9555716.975829815,4607874.261474417,-85.84046610108294,38.20110481554245
94,2,44,-9555716.975829815,4607564.125456798,-85.84046610108294,38.198915419133684
95,2,45,-9555716.975829815,4607253.989439178,-85.84046610108294,38.19672595689031
96,2,46,-9555716.975829815,4606943.85342156,-85.84046610108294,38.194536428813564
97,2,47,-9555716.975829815,4606633.71740394,-85.84046610108294,38.19234683490464
98,2,48,-9555716.975829815,4606323.581386321,-85.84046610108294,38.19015717516478
99,2,49,-9555716.975829815,4606013.445368702,-85.84046610108294,38.18796744959518
100,2,50,-9555716.975829815,4605703.309351083,-85.84046610108294,38.18577765819707
101,3,1,-9555212.264511062,4620899.974214424,-85.8359322021659,38.29300000000001
102,3,2,-9555212.264511062,4620589.838196805,-85.8359322021659,38.290813369738544
103,3,3,-9555212.264511062,4620279.702179186,-85.8359322021659,38.288626673591715
104,3,4,-9555212.264511062,4619969.566161566,-85.8359322021659,38.28643991156072
105,3,5,-9555212.264511062,4619659.430143948,-85.8359322021659,38.28425308364677
106,3,6,-9555212.264511062,4619349.294126328,-85.8359322021659,38.28206618985104
107,3,7,-9555212.264511062,4619039.158108709,-85.8359322021659,38.27987923017476
108,3,8,-9555212.264511062,4618729.02209109,-85.8359322021659,38.2776922046191
109,3,9,-9555212.264511062,4618418.886073471,-85.8359322021659,38.275505113185304
110,3,10,-9555212.264511062,4618108.750055851,-85.8359322021659,38.273317955874546
111,3,11,-9555212.264511062,4617798.614038232,-85.8359322021659,38.27113073268803
112,3,12,-9555212.264511062,4617488.478020613,-85.8359322021659,38.26894344362697
113,3,13,-9555212.264511062,4617178.342002993,-85.8359322021659,38.26675608869256
114,3,14,-9555212.264511062,4616868.205985375,-85.8359322021659,38.26456866788602
115,3,15,-9555212.264511062,4616558.069967755,-85.8359322021659,38.262381181208525
116,3,16,-9555212.264511062,4616247.933950136,-85.8359322021659,38.26019362866132
117,3,17,-9555212.264511062,4615937.797932517,-85.8359322021659,38.258006010245566
118,3,18,-9555212.264511062,4615627.661914897,-85.8359322021659,38.2558183259625
119,3,19,-9555212.264511062,4615317.525897278,-85.8359322021659,38.253630575813325
120,3,20,-9555212.264511062,4615007.389879659,-85.8359322021659,38.25144275979923
121,3,21,-9555212.264511062,4614697.25386204,-85.8359322021659,38.24925487792145
122,3,22,-9555212.264511062,4614387.1178444205,-85.8359322021659,38.24706693018117
123,3,23,-9555212.264511062,4614076.981826802,-85.8359322021659,38.2448789165796
124,3,24,-9555212.264511062,4613766.845809182,-85.8359322021659,38.24269083711796
125,3,25,-9555212.264511062,4613456.709791563,-85.8359322021659,38.24050269179746
126,3,26,-9555212.264511062,4613146.573773944,-85.8359322021659,38.23831448061929
127,3,27,-9555212.264511062,4612836.437756324,-85.8359322021659,38.23612620358467
128,3,28,-9555212.264511062,4612526.3017387055,-85.8359322021659,38.233937860694816
129,3,29,-9555212.264511062,4612216.165721086,-85.8359322021659,38.23174945195093
130,3,30,-9555212.264511062,4611906.029703467,-85.8359322021659,38.22956097735423
131,3,31,-9555212.264511062,4611595.8936858475,-85.8359322021659,38.22737243690592
132,3,32,-9555212.264511062,4611285.757668229,-85.8359322021659,38.22518383060722
133,3,33,-9555212.264511062,4610975.621650609,-85.8359322021659,38.222995158459334
134,3,34,-9555212.264511062,4610665.4856329905,-85.8359322021659,38.22080642046348
135,3,35,-9555212.264511062,4610355.349615371,-85.8359322021659,38.21861761662087
136,3,36,-9555212.264511062,4610045.213597751,-85.8359322021659,38.21642874693271
137,3,37,-9555212.264511062,4609735.0775801325,-85.8359322021659,38.21423981140023
138,3,38,-9555212.264511062,4609424.941562513,-85.8359322021659,38.212050810024635
139,3,39,-9555212.264511062,4609114.805544894,-85.8359322021659,38.20986174280714
140,3,40,-9555212.264511062,4608804.669527275,-85.8359322021659,38.207672609748954
141,3,41,-9555212.264511062,4608494.533509656,-85.8359322021659,38.2054834108513
142,3,42,-9555212.264511062,4608184.397492036,-85.8359322021659,38.2032941461154
143,3,43,-9555212.264511062,4607874.261474417,-85.8359322021659,38.20110481554245
144,3,44,-9555212.264511062,4607564.125456798,-85.8359322021659,38.198915419133684
145,3,45,-9555212.264511062,4607253.989439178,-85.8359322021659,38.19672595689031
146,3,46,-9555212.264511062,4606943.85342156,-85.8359322021659,38.194536428813564
147,3,47,-9555212.264511062,4606633.71740394,-85.8359322021659,38.19234683490464
148,3,48,-9555212.264511062,4606323.581386321,-85.8359322021659,38.19015717516478
149,3,49,-9555212.264511062,4606013.445368702,-85.8359322021659,38.18796744959518
150,3,50,-9555212.264511062,4605703.309351083,-85.8359322021659,38.18577765819707
151,4,1,-9554707.553192308,4620899.974214424,-85.83139830324885,38.29300000000001
152,4,2,-9554707.553192308,4620589.838196805,-85.83139830324885,38.290813369738544
153,4,3,-9554707.553192308,4620279.702179186,-85.83139830324885,38.288626673591715
154,4,4,-9554707.553192308,4619969.566161566,-85.83139830324885,38.28643991156072
155,4,5,-9554707.553192308,4619659.430143948,-85.83139830324885,38.28425308364677
156,4,6,-9554707.553192308,4619349.294126328,-85.83139830324885,38.28206618985104
157,4,7,-9554707.553192308,4619039.158108709,-85.83139830324885,38.27987923017476
158,4,8,-9554707.553192308,4618729.02209109,-85.83139830324885,38.2776922046191
159,4,9,-9554707.553192308,4618418.886073471,-85.83139830324885,38.275505113185304
160,4,10,-9554707.553192308,4618108.750055851,-85.83139830324885,38.273317955874546
161,4,11,-9554707.553192308,4617798.614038232,-85.83139830324885,38.27113073268803
162,4,12,-9554707.553192308,4617488.478020613,-85.83139830324885,38.26894344362697
163,4,13,-9554707.553192308,4617178.342002993,-85.83139830324885,38.26675608869256
164,4,14,-9554707.553192308,4616868.205985375,-85.83139830324885,38.26456866788602
165,4,15,-9554707.553192308,4616558.069967755,-85.83139830324885,38.262381181208525
166,4,16,-9554707.553192308,4616247.933950136,-85.83139830324885,38.26019362866132
167,4,17,-9554707.553192308,4615937.797932517,-85.83139830324885,38.258006010245566
168,4,18,-9554707.553192308,4615627.661914897,-85.83139830324885,38.2558183259625
169,4,19,-9554707.553192308,4615317.525897278,-85.83139830324885,38.253630575813325
170,4,20,-9554707.553192308,4615007.389879659,-85.83139830324885,38.25144275979923
171,4,21,-9554707.553192308,4614697.25386204,-85.83139830324885,38.24925487792145
172,4,22,-9554707.553192308,4614387.1178444205,-85.83139830324885,38.24706693018117
173,4,23,-9554707.553192308,4614076.981826802,-85.83139830324885,38.2448789165796
174,4,24,-9554707.553192308,4613766.845809182,-85.83139830324885,38.24269083711796
175,4,25,-9554707.553192308,4613456.709791563,-85.83139830324885,38.24050269179746
176,4,26,-9554707.553192308,4613146.573773944,-85.83139830324885,38.23831448061929
177,4,27,-9554707.553192308,4612836.437756324,-85.83139830324885,38.23612620358467
178,4,28,-9554707.553192308,4612526.3017387055,-85.83139830324885,38.233937860694816
179,4,29,-9554707.553192308,4612216.165721086,-85.83139830324885,38.23174945195093
180,4,30,-9554707.553192308,4611906.029703467,-85.83139830324885,38.22956097735423
181,4,31,-9554707.553192308,4611595.8936858475,-85.83139830324885,38.22737243690592
182,4,32,-9554707.553192308,4611285.757668229,-85.83139830324885,38.22518383060722
183,4,33,-9554707.553192308,4610975.621650609,-85.83139830324885,38.222995158459334
184,4,34,-9554707.553192308,4610665.4856329905,-85.83139830324885,38.22080642046348
185,4,35,-9554707.553192308,4610355.349615371,-85.83139830324885,38.21861761662087
186,4,36,-9554707.553192308,4610045.213597751,-85.83139830324885,38.21642874693271
187,4,37,-9554707.553192308,4609735.0775801325,-85.83139830324885,38.21423981140023
188,4,38,-9554707.553192308,4609424.941562513,-85.83139830324885,38.212050810024635
189,4,39,-9554707.553192308,4609114.805544894,-85.83139830324885,38.20986174280714
190,4,40,-9554707.553192308,4608804.669527275,-85.83139830324885,38.207672609748954
191,4,41,-9554707.553192308,4608494.533509656,-85.83139830324885,38.2054834108513
192,4,42,-9554707.553192308,4608184.397492036,-85.83139830324885,38.2032941461154
193,4,43,-9554707.553192308,4607874.261474417,-85.83139830324885,38.20110481554245
194,4,44,-9554707.553192308,4607564.125456798,-85.83139830324885,38.198915419133684
195,4,45,-9554707.553192308,4607253.989439178,-85.83139830324885,38.19672595689031
196,4,46,-9554707.553192308,4606943.85342156,-85.83139830324885,38.194536428813564
197,4,47,-9554707.553192308,4606633.71740394,-85.83139830324885,38.19234683490464
198,4,48,-9554707.553192308,4606323.581386321,-85.83139830324885,38.19015717516478
199,4,49,-9554707.553192308,4606013.445368702,-85.83139830324885,38.18796744959518
200,4,50,-9554707.553192308,4605703.309351083,-85.83139830324885,38.18577765819707
201,5,1,-9554202.841873555,4620899.974214424,-85.82686440433181,38.29300000000001
202,5,2,-9554202.841873555,4620589.838196805,-85.82686440433181,38.290813369738544
203,5,3,-9554202.841873555,4620279.702179186,-85.82686440433181,38.288626673591715
204,5,4,-9554202.841873555,4619969.566161566,-85.82686440433181,38.28643991156072
205,5,5,-9554202.841873555,4619659.430143948,-85.82686440433181,38.28425308364677
206,5,6,-9554202.841873555,4619349.294126328,-85.82686440433181,38.28206618985104
207,5,7,-9554202.841873555,4619039.158108709,-85.82686440433181,38.27987923017476
208,5,8,-9554202.841873555,4618729.02209109,-85.82686440433181,38.2776922046191
209,5,9,-9554202.841873555,4618418.886073471,-85.82686440433181,38.275505113185304
210,5,10,-9554202.841873555,4618108.750055851,-85.82686440433181,38.273317955874546
211,5,11,-9554202.841873555,4617798.614038232,-85.82686440433181,38.27113073268803
212,5,12,-9554202.841873555,4617488.478020613,-85.82686440433181,38.26894344362697
213,5,13,-9554202.841873555,4617178.342002993,-85.82686440433181,38.26675608869256
214,5,14,-9554202.841873555,4616868.205985375,-85.82686440433181,38.26456866788602
215,5,15,-9554202.841873555,4616558.069967755,-85.82686440433181,38.262381181208525
216,5,16,-9554202.841873555,4616247.933950136,-85.82686440433181,38.26019362866132
217,5,17,-9554202.841873555,4615937.797932517,-85.82686440433181,38.258006010245566
218,5,18,-9554202.841873555,4615627.661914897,-85.82686440433181,38.2558183259625
219,5,19,-9554202.841873555,4615317.525897278,-85.82686440433181,38.253630575813325
220,5,20,-9554202.841873555,4615007.389879659,-85.82686440433181,38.25144275979923
221,5,21,-9554202.841873555,4614697.25386204,-85.82686440433181,38.24925487792145
222,5,22,-9554202.841873555,4614387.1178444205,-85.82686440433181,38.24706693018117
223,5,23,-9554202.841873555,4614076.981826802,-85.82686440433181,38.2448789165796
224,5,24,-9554202.841873555,4613766.845809182,-85.82686440433181,38.24269083711796
225,5,25,-9554202.841873555,4613456.709791563,-85.82686440433181,38.24050269179746
226,5,26,-9554202.841873555,4613146.573773944,-85.82686440433181,38.23831448061929
227,5,27,-9554202.841873555,4612836.437756324,-85.82686440433181,38.23612620358467
228,5,28,-9554202.841873555,4612526.3017387055,-85.82686440433181,38.233937860694816
229,5,29,-9554202.841873555,4612216.165721086,-85.82686440433181,38.23174945195093
230,5,30,-9554202.841873555,4611906.029703467,-85.82686440433181,38.22956097735423
231,5,31,-9554202.841873555,4611595.8936858475,-85.82686440433181,38.22737243690592
232,5,32,-9554202.841873555,4611285.757668229,-85.82686440433181,38.22518383060722
233,5,33,-9554202.841873555,4610975.621650609,-85.82686440433181,38.222995158459334
234,5,34,-9554202.841873555,4610665.4856329905,-85.82686440433181,38.22080642046348
235,5,35,-9554202.841873555,4610355.349615371,-85.82686440433181,38.21861761662087
236,5,36,-9554202.841873555,4610045.213597751,-85.82686440433181,38.21642874693271
237,5,37,-9554202.841873555,4609735.0775801325,-85.82686440433181,38.21423981140023
238,5,38,-9554202.841873555,4609424.941562513,-85.82686440433181,38.212050810024635
239,5,39,-9554202.841873555,4609114.805544894,-85.82686440433181,38.20986174280714
240,5,40,-9554202.841873555,4608804.669527275,-85.82686440433181,38.207672609748954
241,5,41,-9554202.841873555,4608494.533509656,-85.82686440433181,38.2054834108513
242,5,42,-9554202.841873555,4608184.397492036,-85.82686440433181,38.2032941461154
243,5,43,-9554202.841873555,4607874.261474417,-85.82686440433181,38.20110481554245
244,5,44,-9554202.841873555,4607564.125456798,-85.82686440433181,38.198915419133684
245,5,45,-9554202.841873555,4607253.989439178,-85.82686440433181,38.19672595689031
246,5,46,-9554202.841873555,4606943.85342156,-85.82686440433181,38.194536428813564
247,5,47,-9554202.841873555,4606633.71740394,-85.82686440433181,38.19234683490464
248,5,48,-9554202.841873555,4606323.581386321,-85.82686440433181,38.19015717516478
249,5,49,-9554202.841873555,4606013.445368702,-85.82686440433181,38.18796744959518
250,5,50,-9554202.841873555,4605703.309351083,-85.82686440433181,38.18577765819707
251,6,1,-9553698.1305548,4620899.974214424,-85.82233050541477,38.29300000000001
252,6,2,-9553698.1305548,4620589.838196805,-85.82233050541477,38.290813369738544
253,6,3,-9553698.1305548,4620279.702179186,-85.82233050541477,38.288626673591715
254,6,4,-9553698.1305548,4619969.566161566,-85.82233050541477,38.28643991156072
255,6,5,-9553698.1305548,4619659.430143948,-85.82233050541477,38.28425308364677
256,6,6,-9553698.1305548,4619349.294126328,-85.82233050541477,38.28206618985104
257,6,7,-9553698.1305548,4619039.158108709,-85.82233050541477,38.27987923017476
258,6,8,-9553698.1305548,4618729.02209109,-85.82233050541477,38.2776922046191
259,6,9,-9553698.1305548,4618418.886073471,-85.82233050541477,38.275505113185304
260,6,10,-9553698.1305548,4618108.750055851,-85.82233050541477,38.273317955874546
261,6,11,-9553698.1305548,4617798.614038232,-85.82233050541477,38.27113073268803
262,6,12,-9553698.1305548,4617488.478020613,-85.82233050541477,38.26894344362697
263,6,13,-9553698.1305548,4617178.342002993,-85.82233050541477,38.26675608869256
264,6,14,-9553698.1305548,4616868.205985375,-85.82233050541477,38.26456866788602
265,6,15,-9553698.1305548,4616558.069967755,-85.82233050541477,38.262381181208525
266,6,16,-9553698.1305548,4616247.933950136,-85.82233050541477,38.26019362866132
267,6,17,-9553698.1305548,4615937.797932517,-85.82233050541477,38.258006010245566
268,6,18,-9553698.1305548,4615627.661914897,-85.82233050541477,38.2558183259625
269,6,19,-9553698.1305548,4615317.525897278,-85.82233050541477,38.253630575813325
270,6,20,-9553698.1305548,4615007.389879659,-85.82233050541477,38.25144275979923
271,6,21,-9553698.1305548,4614697.25386204,-85.82233050541477,38.24925487792145
272,6,22,-9553698.1305548,4614387.1178444205,-85.82233050541477,38.24706693018117
273,6,23,-9553698.1305548,4614076.981826802,-85.82233050541477,38.2448789165796
274,6,24,-9553698.1305548,4613766.845809182,-85.82233050541477,38.24269083711796
275,6,25,-9553698.1305548,4613456.709791563,-85.82233050541477,38.24050269179746
276,6,26,-9553698.1305548,4613146.573773944,-85.82233050541477,38.23831448061929
277,6,27,-9553698.1305548,4612836.437756324,-85.82233050541477,38.23612620358467
278,6,28,-9553698.1305548,4612526.3017387055,-85.82233050541477,38.233937860694816
279,6,29,-9553698.1305548,4612216.165721086,-85.82233050541477,38.23174945195093
280,6,30,-9553698.1305548,4611906.029703467,-85.82233050541477,38.22956097735423
281,6,31,-9553698.1305548,4611595.8936858475,-85.82233050541477,38.22737243690592
282,6,32,-9553698.1305548,4611285.757668229,-85.82233050541477,38.22518383060722
283,6,33,-9553698.1305548,4610975.621650609,-85.82233050541477,38.222995158459334
284,6,34,-9553698.1305548,4610665.4856329905,-85.82233050541477,38.22080642046348
285,6,35,-9553698.1305548,4610355.349615371,-85.82233050541477,38.21861761662087
286,6,36,-9553698.1305548,4610045.213597751,-85.82233050541477,38.21642874693271
287,6,37,-9553698.1305548,4609735.0775801325,-85.82233050541477,38.21423981140023
288,6,38,-9553698.1305548,4609424.941562513,-85.82233050541477,38.212050810024635
289,6,39,-9553698.1305548,4609114.805544894,-85.82233050541477,38.20986174280714
290,6,40,-9553698.1305548,4608804.669527275,-85.82233050541477,38.207672609748954
291,6,41,-9553698.1305548,4608494.533509656,-85.82233050541477,38.2054834108513
292,6,42,-9553698.1305548,4608184.397492036,-85.82233050541477,38.2032941461154
293,6,43,-9553698.1305548,4607874.261474417,-85.82233050541477,38.20110481554245
294,6,44,-9553698.1305548,4607564.125456798,-85.82233050541477,38.198915419133684
295,6,45,-9553698.1305548,4607253.989439178,-85.82233050541477,38.19672595689031
296,6,46,-9553698.1305548,4606943.85342156,-85.82233050541477,38.194536428813564
297,6,47,-9553698.1305548,4606633.71740394,-85.82233050541477,38.19234683490464
298,6,48,-9553698.1305548,4606323.581386321,-85.82233050541477,38.19015717516478
299,6,49,-9553698.1305548,4606013.445368702,-85.82233050541477,38.18796744959518
300,6,50,-9553698.1305548,4605703.309351083,-85.82233050541477,38.18577765819707
301,7,1,-9553193.419236047,4620899.974214424,-85.81779660649771,38.29300000000001
302,7,2,-9553193.419236047,4620589.838196805,-85.81779660649771,38.290813369738544
303,7,3,-9553193.419236047,4620279.702179186,-85.81779660649771,38.288626673591715
304,7,4,-9553193.419236047,4619969.566161566,-85.81779660649771,38.28643991156072
305,7,5,-9553193.419236047,4619659.430143948,-85.81779660649771,38.28425308364677
306,7,6,-9553193.419236047,4619349.294126328,-85.81779660649771,38.28206618985104
307,7,7,-9553193.419236047,4619039.158108709,-85.81779660649771,38.27987923017476
308,7,8,-9553193.419236047,4618729.02209109,-85.81779660649771,38.2776922046191
309,7,9,-9553193.419236047,4618418.886073471,-85.81779660649771,38.275505113185304
310,7,10,-9553193.419236047,4618108.750055851,-85.81779660649771,38.273317955874546
311,7,11,-9553193.419236047,4617798.614038232,-85.81779660649771,38.27113073268803
312,7,12,-9553193.419236047,4617488.478020613,-85.81779660649771,38.26894344362697
313,7,13,-9553193.419236047,4617178.342002993,-85.81779660649771,38.26675608869256
314,7,14,-9553193.419236047,4616868.205985375,-85.81779660649771,38.26456866788602
315,7,15,-9553193.419236047,4616558.069967755,-85.81779660649771,38.262381181208525
316,7,16,-9553193.419236047,4616247.933950136,-85.81779660649771,38.26019362866132
317,7,17,-9553193.419236047,4615937.797932517,-85.81779660649771,38.258006010245566
318,7,18,-9553193.419236047,4615627.661914897,-85.81779660649771,38.2558183259625
319,7,19,-9553193.419236047,4615317.525897278,-85.81779660649771,38.253630575813325
320,7,20,-9553193.419236047,4615007.389879659,-85.81779660649771,38.25144275979923
321,7,21,-9553193.419236047,4614697.25386204,-85.81779660649771,38.24925487792145
322,7,22,-9553193.419236047,4614387.1178444205,-85.81779660649771,38.24706693018117
323,7,23,-9553193.419236047,4614076.981826802,-85.81779660649771,38.2448789165796
324,7,24,-9553193.419236047,4613766.845809182,-85.81779660649771,38.24269083711796
325,7,25,-9553193.419236047,4613456.709791563,-85.81779660649771,38.24050269179746
326,7,26,-9553193.419236047,4613146.573773944,-85.81779660649771,38.23831448061929
327,7,27,-9553193.419236047,4612836.437756324,-85.81779660649771,38.23612620358467
328,7,28,-9553193.419236047,4612526.3017387055,-85.81779660649771,38.233937860694816
329,7,29,-9553193.419236047,4612216.165721086,-85.81779660649771,38.23174945195093
330,7,30,-9553193.419236047,4611906.029703467,-85.81779660649771,38.22956097735423
331,7,31,-9553193.419236047,4611595.8936858475,-85.81779660649771,38.22737243690592
332,7,32,-9553193.419236047,4611285.757668229,-85.81779660649771,38.22518383060722
333,7,33,-9553193.419236047,4610975.621650609,-85.81779660649771,38.222995158459334
334,7,34,-9553193.419236047,4610665.4856329905,-85.81779660649771,38.22080642046348
335,7,35,-9553193.419236047,4610355.349615371,-85.81779660649771,38.21861761662087
336,7,36,-9553193.419236047,4610045.213597751,-85.81779660649771,38.21642874693271
337,7,37,-9553193.419236047,4609735.0775801325,-85.81779660649771,38.21423981140023
338,7,38,-9553193.419236047,4609424.941562513,-85.81779660649771,38.212050810024635
339,7,39,-9553193.419236047,4609114.805544894,-85.81779660649771,38.20986174280714
340,7,40,-9553193.419236047,4608804.669527275,-85.81779660649771,38.207672609748954
341,7,41,-9553193.419236047,4608494.533509656,-85.81779660649771,38.2054834108513
342,7,42,-9553193.419236047,4608184.397492036,-85.81779660649771,38.2032941461154
343,7,43,-9553193.419236047,4607874.261474417,-85.81779660649771,38.20110481554245
344,7,44,-9553193.419236047,4607564.125456798,-85.81779660649771,38.198915419133684
345,7,45,-9553193.419236047,4607253.989439178,-85.81779660649771,38.19672595689031
346,7,46,-9553193.419236047,4606943.85342156,-85.81779660649771,38.194536428813564
347,7,47,-9553193.419236047,4606633.71740394,-85.81779660649771,38.19234683490464
348,7,48,-9553193.419236047,4606323.581386321,-85.81779660649771,38.19015717516478
349,7,49,-9553193.419236047,4606013.445368702,-85.81779660649771,38.18796744959518
350,7,50,-9553193.419236047,4605703.309351083,-85.81779660649771,38.18577765819707
351,8,1,-9552688.707917292,4620899.974214424,-85.81326270758066,38.29300000000001
352,8,2,-9552688.707917292,4620589.838196805,-85.81326270758066,38.290813369738544
353,8,3,-9552688.707917292,4620279.702179186,-85.81326270758066,38.288626673591715
354,8,4,-9552688.707917292,4619969.566161566,-85.81326270758066,38.28643991156072
355,8,5,-9552688.707917292,4619659.430143948,-85.81326270758066,38.28425308364677
356,8,6,-9552688.707917292,4619349.294126328,-85.81326270758066,38.28206618985104
357,8,7,-9552688.707917292,4619039.158108709,-85.81326270758066,38.27987923017476
358,8,8,-9552688.707917292,4618729.02209109,-85.81326270758066,38.2776922046191
359,8,9,-9552688.707917292,4618418.886073471,-85.81326270758066,38.275505113185304
360,8,10,-9552688.707917292,4618108.750055851,-85.81326270758066,38.273317955874546
361,8,11,-9552688.707917292,4617798.614038232,-85.81326270758066,38.27113073268803
362,8,12,-9552688.707917292,4617488.478020613,-85.81326270758066,38.26894344362697
363,8,13,-9552688.707917292,4617178.342002993,-85.81326270758066,38.26675608869256
364,8,14,-9552688.707917292,4616868.205985375,-85.81326270758066,38.26456866788602
365,8,15,-9552688.707917292,4616558.069967755,-85.81326270758066,38.262381181208525
366,8,16,-9552688.707917292,4616247.933950136,-85.81326270758066,38.26019362866132
367,8,17,-9552688.707917292,4615937.797932517,-85.81326270758066,38.258006010245566
368,8,18,-9552688.707917292,4615627.661914897,-85.81326270758066,38.2558183259625
369,8,19,-9552688.707917292,4615317.525897278,-85.81326270758066,38.253630575813325
370,8,20,-9552688.707917292,4615007.389879659,-85.81326270758066,38.25144275979923
371,8,21,-9552688.707917292,4614697.25386204,-85.81326270758066,38.24925487792145
372,8,22,-9552688.707917292,4614387.1178444205,-85.81326270758066,38.24706693018117
373,8,23,-9552688.707917292,4614076.981826802,-85.81326270758066,38.2448789165796
374,8,24,-9552688.707917292,4613766.845809182,-85.81326270758066,38.24269083711796
375,8,25,-9552688.707917292,4613456.709791563,-85.81326270758066,38.24050269179746
376,8,26,-9552688.707917292,4613146.573773944,-85.81326270758066,38.23831448061929
377,8,27,-9552688.707917292,4612836.437756324,-85.81326270758066,38.23612620358467
378,8,28,-9552688.707917292,4612526.3017387055,-85.81326270758066,38.233937860694816
379,8,29,-9552688.707917292,4612216.165721086,-85.81326270758066,38.23174945195093
380,8,30,-9552688.707917292,4611906.029703467,-85.81326270758066,38.22956097735423
381,8,31,-9552688.707917292,4611595.8936858475,-85.81326270758066,38.22737243690592
382,8,32,-9552688.707917292,4611285.757668229,-85.81326270758066,38.22518383060722
383,8,33,-9552688.707917292,4610975.621650609,-85.81326270758066,38.222995158459334
384,8,34,-9552688.707917292,4610665.4856329905,-85.81326270758066,38.22080642046348
385,8,35,-9552688.707917292,4610355.349615371,-85.81326270758066,38.21861761662087
386,8,36,-9552688.707917292,4610045.213597751,-85.81326270758066,38.21642874693271
387,8,37,-9552688.707917292,4609735.0775801325,-85.81326270758066,38.21423981140023
388,8,38,-9552688.707917292,4609424.941562513,-85.81326270758066,38.212050810024635
389,8,39,-9552688.707917292,4609114.805544894,-85.81326270758066,38.20986174280714
390,8,40,-9552688.707917292,4608804.669527275,-85.81326270758066,38.207672609748954
391,8,41,-9552688.707917292,4608494.533509656,-85.81326270758066,38.2054834108513
392,8,42,-9552688.707917292,4608184.397492036,-85.81326270758066,38.2032941461154
393,8,43,-9552688.707917292,4607874.261474417,-85.81326270758066,38.20110481554245
394,8,44,-9552688.707917292,4607564.125456798,-85.81326270758066,38.198915419133684
395,8,45,-9552688.707917292,4607253.989439178,-85.81326270758066,38.19672595689031
396,8,46,-9552688.707917292,4606943.85342156,-85.81326270758066,38.194536428813564
397,8,47,-9552688.707917292,4606633.71740394,-85.81326270758066,38.19234683490464
398,8,48,-9552688.707917292,4606323.581386321,-85.81326270758066,38.19015717516478
399,8,49,-9552688.707917292,4606013.445368702,-85.81326270758066,38.18796744959518
400,8,50,-9552688.707917292,4605703.309351083,-85.81326270758066,38.18577765819707
401,9,1,-9552183.996598538,4620899.974214424,-85.80872880866362,38.29300000000001
402,9,2,-9552183.996598538,4620589.838196805,-85.80872880866362,38.290813369738544
403,9,3,-9552183.996598538,4620279.702179186,-85.80872880866362,38.288626673591715
404,9,4,-9552183.996598538,4619969.566161566,-85.80872880866362,38.28643991156072
405,9,5,-9552183.996598538,4619659.430143948,-85.80872880866362,38.28425308364677
406,9,6,-9552183.996598538,4619349.294126328,-85.80872880866362,38.28206618985104
407,9,7,-9552183.996598538,4619039.158108709,-85.80872880866362,38.27987923017476
408,9,8,-9552183.996598538,4618729.02209109,-85.80872880866362,38.2776922046191
409,9,9,-9552183.996598538,4618418.886073471,-85.80872880866362,38.275505113185304
410,9,10,-9552183.996598538,4618108.750055851,-85.80872880866362,38.273317955874546
411,9,11,-9552183.996598538,4617798.614038232,-85.80872880866362,38.27113073268803
412,9,12,-9552183.996598538,4617488.478020613,-85.80872880866362,38.26894344362697
413,9,13,-9552183.996598538,4617178.342002993,-85.80872880866362,38.26675608869256
414,9,14,-9552183.996598538,4616868.205985375,-85.80872880866362,38.26456866788602
415,9,15,-9552183.996598538,4616558.069967755,-85.80872880866362,38.262381181208525
416,9,16,-9552183.996598538,4616247.933950136,-85.80872880866362,38.26019362866132
417,9,17,-9552183.996598538,4615937.797932517,-85.80872880866362,38.258006010245566
418,9,18,-9552183.996598538,4615627.661914897,-85.80872880866362,38.2558183259625
419,9,19,-9552183.996598538,4615317.525897278,-85.80872880866362,38.253630575813325
420,9,20,-9552183.996598538,4615007.389879659,-85.80872880866362,38.25144275979923
421,9,21,-9552183.996598538,4614697.25386204,-85.80872880866362,38.24925487792145
422,9,22,-9552183.996598538,4614387.1178444205,-85.80872880866362,38.24706693018117
423,9,23,-9552183.996598538,4614076.981826802,-85.80872880866362,38.2448789165796
