m=,100
n=,100
dx=,195.48826902559387,m
dy=,120.09052077612164,m
upper left=,"(-85.84612, 38.29354)"
lower right=,"(-85.61988000000001, 38.18446)"
k,i,j,center_x,center_y
3393,34,93,-85.77108,38.19364
3394,34,94,-85.77108,38.19256
3395,34,95,-85.77108,38.19148
3396,34,96,-85.77108,38.190400000000004
3397,34,97,-85.77108,38.18932
3398,34,98,-85.77108,38.18824
3399,34,99,-85.77108,38.187160000000006
3400,34,100,-85.77108,38.186080000000004
3401,35,1,-85.76884,38.293
3402,35,2,-85.76884,38.29192
3403,35,3,-85.76884,38.29084
3404,35,4,-85.76884,38.28976
3405,35,5,-85.76884,38.28868
3406,35,6,-85.76884,38.2876
3407,35,7,-85.76884,38.286519999999996
3408,35,8,-85.76884,38.28544
3409,35,9,-85.76884,38.28436
3410,35,10,-85.76884,38.28328
3411,35,11,-85.76884,38.2822
3412,35,12,-85.76884,38.28112
3413,35,13,-85.76884,38.28004
3414,35,14,-85.76884,38.27896
3415,35,15,-85.76884,38.277879999999996
3416,35,16,-85.76884,38.2768
3417,35,17,-85.76884,38.27572
3418,35,18,-85.76884,38.27464
3419,35,19,-85.76884,38.27356
3420,35,20,-85.76884,38.27248
3421,35,21,-85.76884,38.2714
3422,35,22,-85.76884,38.27032
3423,35,23,-85.76884,38.269239999999996
3424,35,24,-85.76884,38.26816
3425,35,25,-85.76884,38.26708
3426,35,26,-85.76884,38.266
3427,35,27,-85.76884,38.264920000000004
3428,35,28,-85.76884,38.26384
3429,35,29,-85.76884,38.26276
3430,35,30,-85.76884,38.26168
3431,35,31,-85.76884,38.2606
3432,35,32,-85.76884,38.25952
3433,35,33,-85.76884,38.25844
3434,35,34,-85.76884,38.25736
3435,35,35,-85.76884,38.256280000000004
3436,35,36,-85.76884,38.2552
3437,35,37,-85.76884,38.25412
3438,35,38,-85.76884,38.25304
3439,35,39,-85.76884,38.25196
3440,35,40,-85.76884,38.25088
3441,35,41,-85.76884,38.2498
3442,35,42,-85.76884,38.24872
3443,35,43,-85.76884,38.247640000000004
3444,35,44,-85.76884,38.24656
3445,35,45,-85.76884,38.24548
3446,35,46,-85.76884,38.2444
3447,35,47,-85.76884,38.24332
3448,35,48,-85.76884,38.24224
3449,35,49,-85.76884,38.24116
3450,35,50,-85.76884,38.24008
3451,35,51,-85.76884,38.239000000000004
3452,35,52,-85.76884,38.23792
3453,35,53,-85.76884,38.23684
3454,35,54,-85.76884,38.23576
3455,35,55,-85.76884,38.23468
3456,35,56,-85.76884,38.2336
3457,35,57,-85.76884,38.23252
3458,35,58,-85.76884,38.23144
3459,35,59,-85.76884,38.230360000000005
3460,35,60,-85.76884,38.22928
3461,35,61,-85.76884,38.2282
3462,35,62,-85.76884,38.22712
3463,35,63,-85.76884,38.22604
3464,35,64,-85.76884,38.22496
3465,35,65,-85.76884,38.22388
3466,35,66,-85.76884,38.2228
3467,35,67,-85.76884,38.221720000000005
3468,35,68,-85.76884,38.22064
3469,35,69,-85.76884,38.21956
3470,35,70,-85.76884,38.21848
3471,35,71,-85.76884,38.2174
3472,35,72,-85.76884,38.21632
3473,35,73,-85.76884,38.21524
3474,35,74,-85.76884,38.21416
3475,35,75,-85.76884,38.213080000000005
3476,35,76,-85.76884,38.212
3477,35,77,-85.76884,38.21092
3478,35,78,-85.76884,38.20984
3479,35,79,-85.76884,38.20876
3480,35,80,-85.76884,38.20768
3481,35,81,-85.76884,38.2066
3482,35,82,-85.76884,38.20552
3483,35,83,-85.76884,38.204440000000005
3484,35,84,-85.76884,38.20336
3485,35,85,-85.76884,38.20228
3486,35,86,-85.76884,38.2012
3487,35,87,-85.76884,38.20012
3488,35,88,-85.76884,38.199040000000004
3489,35,89,-85.76884,38.19796
3490,35,90,-85.76884,38.19688
3491,35,91,-85.76884,38.195800000000006
3492,35,92,-85.76884,38.194720000000004
3493,35,93,-85.76884,38.19364
3494,35,94,-85.76884,38.19256
3495,35,95,-85.76884,38.19148
3496,35,96,-85.76884,38.190400000000004
3497,35,97,-85.76884,38.18932
3498,35,98,-85.76884,38.18824
3499,35,99,-85.76884,38.187160000000006
3500,35,100,-85.76884,38.186080000000004
3501,36,1,-85.7666,38.293
3502,36,2,-85.7666,38.29192
3503,36,3,-85.7666,38.29084
3504,36,4,-85.7666,38.28976
3505,36,5,-85.7666,38.28868
3506,36,6,-85.7666,38.2876
3507,36,7,-85.7666,38.286519999999996
3508,36,8,-85.7666,38.28544
3509,36,9,-85.7666,38.28436
3510,36,10,-85.7666,38.28328
3511,36,11,-85.7666,38.2822
3512,36,12,-85.7666,38.28112
3513,36,13,-85.7666,38.28004
3514,36,14,-85.7666,38.27896
3515,36,15,-85.7666,38.277879999999996
3516,36,16,-85.7666,38.2768
3517,36,17,-85.7666,38.27572
3518,36,18,-85.7666,38.27464
3519,36,19,-85.7666,38.27356
3520,36,20,-85.7666,38.27248
3521,36,21,-85.7666,38.2714
3522,36,22,-85.7666,38.27032
3523,36,23,-85.7666,38.269239999999996
3524,36,24,-85.7666,38.26816
3525,36,25,-85.7666,38.26708
3526,36,26,-85.7666,38.266
3527,36,27,-85.7666,38.264920000000004
3528,36,28,-85.7666,38.26384
3529,36,29,-85.7666,38.26276
3530,36,30,-85.7666,38.26168
3531,36,31,-85.7666,38.2606
3532,36,32,-85.7666,38.25952
3533,36,33,-85.7666,38.25844
3534,36,34,-85.7666,38.25736
3535,36,35,-85.7666,38.256280000000004
3536,36,36,-85.7666,38.2552
3537,36,37,-85.7666,38.25412
3538,36,38,-85.7666,38.25304
3539,36,39,-85.7666,38.25196
3540,36,40,-85.7666,38.25088
3541,36,41,-85.7666,38.2498
3542,36,42,-85.7666,38.24872
3543,36,43,-85.7666,38.247640000000004
3544,36,44,-85.7666,38.24656
3545,36,45,-85.7666,38.24548
3546,36,46,-85.7666,38.2444
3547,36,47,-85.7666,38.24332
3548,36,48,-85.7666,38.24224
3549,36,49,-85.7666,38.24116
3550,36,50,-85.7666,38.24008
3551,36,51,-85.7666,38.239000000000004
3552,36,52,-85.7666,38.23792
3553,36,53,-85.7666,38.23684
3554,36,54,-85.7666,38.23576
3555,36,55,-85.7666,38.23468
3556,36,56,-85.7666,38.2336
3557,36,57,-85.7666,38.23252
3558,36,58,-85.7666,38.23144
3559,36,59,-85.7666,38.230360000000005
3560,36,60,-85.7666,38.22928
3561,36,61,-85.7666,38.2282
3562,36,62,-85.7666,38.22712
3563,36,63,-85.7666,38.22604
3564,36,64,-85.7666,38.22496
3565,36,65,-85.7666,38.22388
3566,36,66,-85.7666,38.2228
3567,36,67,-85.7666,38.221720000000005
3568,36,68,-85.7666,38.22064
3569,36,69,-85.7666,38.21956
3570,36,70,-85.7666,38.21848
3571,36,71,-85.7666,38.2174
3572,36,72,-85.7666,38.21632
3573,36,73,-85.7666,38.21524
3574,36,74,-85.7666,38.21416
3575,36,75,-85.7666,38.213080000000005
3576,36,76,-85.7666,38.212
3577,36,77,-85.7666,38.21092
3578,36,78,-85.7666,38.20984
3579,36,79,-85.7666,38.20876
3580,36,80,-85.7666,38.20768
3581,36,81,-85.7666,38.2066
3582,36,82,-85.7666,38.20552
3583,36,83,-85.7666,38.204440000000005
3584,36,84,-85.7666,38.20336
3585,36,85,-85.7666,38.20228
3586,36,86,-85.7666,38.2012
3587,36,87,-85.7666,38.20012
3588,36,88,-85.7666,38.199040000000004
3589,36,89,-85.7666,38.19796
3590,36,90,-85.7666,38.19688
3591,36,91,-85.7666,38.195800000000006
3592,36,92,-85.7666,38.194720000000004
3593,36,93,-85.7666,38.19364
3594,36,94,-85.7666,38.19256
3595,36,95,-85.7666,38.19148
3596,36,96,-85.7666,38.190400000000004
3597,36,97,-85.7666,38.18932
3598,36,98,-85.7666,38.18824
3599,36,99,-85.7666,38.187160000000006
3600,36,100,-85.7666,38.186080000000004
3601,37,1,-85.76436,38.293
3602,37,2,-85.76436,38.29192
3603,37,3,-85.76436,38.29084
3604,37,4,-85.76436,38.28976
3605,37,5,-85.76436,38.28868
3606,37,6,-85.76436,38.2876
3607,37,7,-85.76436,38.286519999999996
3608,37,8,-85.76436,38.28544
3609,37,9,-85.76436,38.28436
3610,37,10,-85.76436,38.28328
3611,37,11,-85.76436,38.2822
3612,37,12,-85.76436,38.28112
3613,37,13,-85.76436,38.28004
3614,37,14,-85.76436,38.27896
3615,37,15,-85.76436,38.277879999999996
3616,37,16,-85.76436,38.2768
3617,37,17,-85.76436,38.27572
3618,37,18,-85.76436,38.27464
3619,37,19,-85.76436,38.27356
3620,37,20,-85.76436,38.27248
3621,37,21,-85.76436,38.2714
3622,37,22,-85.76436,38.27032
3623,37,23,-85.76436,38.269239999999996
3624,37,24,-85.76436,38.26816
3625,37,25,-85.76436,38.26708
3626,37,26,-85.76436,38.266
3627,37,27,-85.76436,38.264920000000004
3628,37,28,-85.76436,38.26384
3629,37,29,-85.76436,38.26276
3630,37,30,-85.76436,38.26168
3631,37,31,-85.76436,38.2606
3632,37,32,-85.76436,38.25952
3633,37,33,-85.76436,38.25844
3634,37,34,-85.76436,38.25736
3635,37,35,-85.76436,38.256280000000004
3636,37,36,-85.76436,38.2552
3637,37,37,-85.76436,38.25412
3638,37,38,-85.76436,38.25304
3639,37,39,-85.76436,38.25196
3640,37,40,-85.76436,38.25088
3641,37,41,-85.76436,38.2498
3642,37,42,-85.76436,38.24872
3643,37,43,-85.76436,38.247640000000004
3644,37,44,-85.76436,38.24656
3645,37,45,-85.76436,38.24548
3646,37,46,-85.76436,38.2444
3647,37,47,-85.76436,38.24332
3648,37,48,-85.76436,38.24224
3649,37,49,-85.76436,38.24116
3650,37,50,-85.76436,38.24008
3651,37,51,-85.76436,38.239000000000004
3652,37,52,-85.76436,38.23792
3653,37,53,-85.76436,38.23684
3654,37,54,-85.76436,38.23576
3655,37,55,-85.76436,38.23468
3656,37,56,-85.76436,38.2336
3657,37,57,-85.76436,38.23252
3658,37,58,-85.76436,38.23144
3659,37,59,-85.76436,38.230360000000005
3660,37,60,-85.76436,38.22928
3661,37,61,-85.76436,38.2282
3662,37,62,-85.76436,38.22712
3663,37,63,-85.76436,38.22604
3664,37,64,-85.76436,38.22496
3665,37,65,-85.76436,38.22388
3666,37,66,-85.76436,38.2228
3667,37,67,-85.76436,38.221720000000005
3668,37,68,-85.76436,38.22064
3669,37,69,-85.76436,38.21956
3670,37,70,-85.76436,38.21848
3671,37,71,-85.76436,38.2174
3672,37,72,-85.76436,38.21632
3673,37,73,-85.76436,38.21524
3674,37,74,-85.76436,38.21416
3675,37,75,-85.76436,38.213080000000005
3676,37,76,-85.76436,38.212
3677,37,77,-85.76436,38.21092
3678,37,78,-85.76436,38.20984
3679,37,79,-85.76436,38.20876
3680,37,80,-85.76436,38.20768
3681,37,81,-85.76436,38.2066
3682,37,82,-85.76436,38.20552
3683,37,83,-85.76436,38.204440000000005
3684,37,84,-85.76436,38.20336
3685,37,85,-85.76436,38.20228
3686,37,86,-85.76436,38.2012
3687,37,87,-85.76436,38.20012
3688,37,88,-85.76436,38.199040000000004
3689,37,89,-85.76436,38.19796
3690,37,90,-85.76436,38.19688
3691,37,91,-85.76436,38.195800000000006
3692,37,92,-85.76436,38.194720000000004
3693,37,93,-85.76436,38.19364
3694,37,94,-85.76436,38.19256
3695,37,95,-85.76436,38.19148
3696,37,96,-85.76436,38.190400000000004
3697,37,97,-85.76436,38.18932
3698,37,98,-85.76436,38.18824
3699,37,99,-85.76436,38.187160000000006
3700,37,100,-85.76436,38.186080000000004
3701,38,1,-85.76212,38.293
3702,38,2,-85.76212,38.29192
3703,38,3,-85.76212,38.29084
3704,38,4,-85.76212,38.28976
3705,38,5,-85.76212,38.28868
3706,38,6,-85.76212,38.2876
3707,38,7,-85.76212,38.286519999999996
3708,38,8,-85.76212,38.28544
3709,38,9,-85.76212,38.28436
3710,38,10,-85.76212,38.28328
3711,38,11,-85.76212,38.2822
3712,38,12,-85.76212,38.28112
3713,38,13,-85.76212,38.28004
3714,38,14,-85.76212,38.27896
3715,38,15,-85.76212,38.277879999999996
3716,38,16,-85.76212,38.2768
3717,38,17,-85.76212,38.27572
3718,38,18,-85.76212,38.27464
3719,38,19,-85.76212,38.27356
3720,38,20,-85.76212,38.27248
3721,38,21,-85.76212,38.2714
3722,38,22,-85.76212,38.27032
3723,38,23,-85.76212,38.269239999999996
3724,38,24,-85.76212,38.26816
3725,38,25,-85.76212,38.26708
3726,38,26,-85.76212,38.266
3727,38,27,-85.76212,38.264920000000004
3728,38,28,-85.76212,38.26384
3729,38,29,-85.76212,38.26276
3730,38,30,-85.76212,38.26168
3731,38,31,-85.76212,38.2606
3732,38,32,-85.76212,38.25952
3733,38,33,-85.76212,38.25844
3734,38,34,-85.76212,38.25736
3735,38,35,-85.76212,38.256280000000004
3736,38,36,-85.76212,38.2552
3737,38,37,-85.76212,38.25412
3738,38,38,-85.76212,38.25304
3739,38,39,-85.76212,38.25196
3740,38,40,-85.76212,38.25088
3741,38,41,-85.76212,38.2498
3742,38,42,-85.76212,38.24872
3743,38,43,-85.76212,38.247640000000004
3744,38,44,-85.76212,38.24656
3745,38,45,-85.76212,38.24548
3746,38,46,-85.76212,38.2444
3747,38,47,-85.76212,38.24332
3748,38,48,-85.76212,38.24224
3749,38,49,-85.76212,38.24116
3750,38,50,-85.76212,38.24008
3751,38,51,-85.76212,38.239000000000004
3752,38,52,-85.76212,38.23792
3753,38,53,-85.76212,38.23684
3754,38,54,-85.76212,38.23576
3755,38,55,-85.76212,38.23468
3756,38,56,-85.76212,38.2336
3757,38,57,-85.76212,38.23252
3758,38,58,-85.76212,38.23144
3759,38,59,-85.76212,38.230360000000005
3760,38,60,-85.76212,38.22928
3761,38,61,-85.76212,38.2282
3762,38,62,-85.76212,38.22712
3763,38,63,-85.76212,38.22604
3764,38,64,-85.76212,38.22496
3765,38,65,-85.76212,38.22388
3766,38,66,-85.76212,38.2228
3767,38,67,-85.76212,38.221720000000005
3768,38,68,-85.76212,38.22064
3769,38,69,-85.76212,38.21956
3770,38,70,-85.76212,38.21848
3771,38,71,-85.76212,38.2174
3772,38,72,-85.76212,38.21632
3773,38,73,-85.76212,38.21524
3774,38,74,-85.76212,38.21416
3775,38,75,-85.76212,38.213080000000005
3776,38,76,-85.76212,38.212
3777,38,77,-85.76212,38.21092
3778,38,78,-85.76212,38.20984
3779,38,79,-85.76212,38.20876
3780,38,80,-85.76212,38.20768
3781,38,81,-85.76212,38.2066
3782,38,82,-85.76212,38.20552
3783,38,83,-85.76212,38.204440000000005
3784,38,84,-85.76212,38.20336
3785,38,85,-85.76212,38.20228
3786,38,86,-85.76212,38.2012
3787,38,87,-85.76212,38.20012
3788,38,88,-85.76212,38.199040000000004
3789,38,89,-85.76212,38.19796
3790,38,90,-85.76212,38.19688
3791,38,91,-85.76212,38.195800000000006
3792,38,92,-85.76212,38.194720000000004
3793,38,93,-85.76212,38.19364
3794,38,94,-85.76212,38.19256
3795,38,95,-85.76212,38.19148
3796,38,96,-85.76212,38.190400000000004
3797,38,97,-85.76212,38.18932
3798,38,98,-85.76212,38.18824
3799,38,99,-85.76212,38.187160000000006
3800,38,100,-85.76212,38.186080000000004
3801,39,1,-85.75988000000001,38.293
3802,39,2,-85.75988000000001,38.29192
3803,39,3,-85.75988000000001,38.29084
3804,39,4,-85.75988000000001,38.28976
3805,39,5,-85.75988000000001,38.28868
3806,39,6,-85.75988000000001,38.2876
3807,39,7,-85.75988000000001,38.286519999999996
3808,39,8,-85.75988000000001,38.28544
3809,39,9,-85.75988000000001,38.28436
3810,39,10,-85.75988000000001,38.28328
3811,39,11,-85.75988000000001,38.2822
3812,39,12,-85.75988000000001,38.28112
3813,39,13,-85.75988000000001,38.28004
3814,39,14,-85.75988000000001,38.27896
3815,39,15,-85.75988000000001,38.277879999999996
3816,39,16,-85.75988000000001,38.2768
3817,39,17,-85.75988000000001,38.27572
3818,39,18,-85.75988000000001,38.27464
3819,39,19,-85.75988000000001,38.27356
3820,39,20,-85.75988000000001,38.27248
3821,39,21,-85.75988000000001,38.2714
3822,39,22,-85.75988000000001,38.27032
3823,39,23,-85.75988000000001,38.269239999999996
3824,39,24,-85.75988000000001,38.26816
3825,39,25,-85.75988000000001,38.26708
3826,39,26,-85.75988000000001,38.266
3827,39,27,-85.75988000000001,38.264920000000004
3828,39,28,-85.75988000000001,38.26384
3829,39,29,-85.75988000000001,38.26276
3830,39,30,-85.75988000000001,38.26168
3831,39,31,-85.75988000000001,38.2606
3832,39,32,-85.75988000000001,38.25952
3833,39,33,-85.75988000000001,38.25844
3834,39,34,-85.75988000000001,38.25736
3835,39,35,-85.75988000000001,38.256280000000004
3836,39,36,-85.75988000000001,38.2552
3837,39,37,-85.75988000000001,38.25412
3838,39,38,-85.75988000000001,38.25304
3839,39,39,-85.75988000000001,38.25196
3840,39,40,-85.75988000000001,38.25088
3841,39,41,-85.75988000000001,38.2498
3842,39,42,-85.75988000000001,38.24872
3843,39,43,-85.75988000000001,38.247640000000004
3844,39,44,-85.75988000000001,38.24656
3845,39,45,-85.75988000000001,38.24548
3846,39,46,-85.75988000000001,38.2444
3847,39,47,-85.75988000000001,38.24332
3848,39,48,-85.75988000000001,38.24224
3849,39,49,-85.75988000000001,38.24116
3850,39,50,-85.75988000000001,38.24008
3851,39,51,-85.75988000000001,38.239000000000004
3852,39,52,-85.75988000000001,38.23792
3853,39,53,-85.75988000000001,38.23684
3854,39,54,-85.75988000000001,38.23576
3855,39,55,-85.75988000000001,38.23468
3856,39,56,-85.75988000000001,38.2336
3857,39,57,-85.75988000000001,38.23252
3858,39,58,-85.75988000000001,38.23144
3859,39,59,-85.75988000000001,38.230360000000005
3860,39,60,-85.75988000000001,38.22928
3861,39,61,-85.75988000000001,38.2282
3862,39,62,-85.75988000000001,38.22712
3863,39,63,-85.75988000000001,38.22604
3864,39,64,-85.75988000000001,38.22496
3865,39,65,-85.75988000000001,38.22388
3866,39,66,-85.75988000000001,38.2228
3867,39,67,-85.75988000000001,38.221720000000005
3868,39,68,-85.75988000000001,38.22064
3869,39,69,-85.75988000000001,38.21956
3870,39,70,-85.75988000000001,38.21848
3871,39,71,-85.75988000000001,38.2174
3872,39,72,-85.75988000000001,38.21632
3873,39,73,-85.75988000000001,38.21524
3874,39,74,-85.75988000000001,38.21416
3875,39,75,-85.75988000000001,38.213080000000005
3876,39,76,-85.75988000000001,38.212
3877,39,77,-85.75988000000001,38.21092
3878,39,78,-85.75988000000001,38.20984
3879,39,79,-85.75988000000001,38.20876
3880,39,80,-85.75988000000001,38.20768
3881,39,81,-85.75988000000001,38.2066
3882,39,82,-85.75988000000001,38.20552
3883,39,83,-85.75988000000001,38.204440000000005
3884,39,84,-85.75988000000001,38.20336
3885,39,85,-85.75988000000001,38.20228
3886,39,86,-85.75988000000001,38.2012
3887,39,87,-85.75988000000001,38.20012
3888,39,88,-85.75988000000001,38.199040000000004
3889,39,89,-85.75988000000001,38.19796
3890,39,90,-85.75988000000001,38.19688
3891,39,91,-85.75988000000001,38.195800000000006
3892,39,92,-85.75988000000001,38.194720000000004
3893,39,93,-85.75988000000001,38.19364
3894,39,94,-85.75988000000001,38.19256
3895,39,95,-85.75988000000001,38.19148
3896,39,96,-85.75988000000001,38.190400000000004
3897,39,97,-85.75988000000001,38.18932
3898,39,98,-85.75988000000001,38.18824
3899,39,99,-85.75988000000001,38.187160000000006
3900,39,100,-85.75988000000001,38.186080000000004
3901,40,1,-85.75764000000001,38.293
3902,40,2,-85.75764000000001,38.29192
3903,40,3,-85.75764000000001,38.29084
3904,40,4,-85.75764000000001,38.28976
3905,40,5,-85.75764000000001,38.28868
3906,40,6,-85.75764000000001,38.2876
3907,40,7,-85.75764000000001,38.286519999999996
3908,40,8,-85.75764000000001,38.28544
3909,40,9,-85.75764000000001,38.28436
3910,40,10,-85.75764000000001,38.28328
3911,40,11,-85.75764000000001,38.2822
3912,40,12,-85.75764000000001,38.28112
3913,40,13,-85.75764000000001,38.28004
3914,40,14,-85.75764000000001,38.27896
3915,40,15,-85.75764000000001,38.277879999999996
3916,40,16,-85.75764000000001,38.2768
3917,40,17,-85.75764000000001,38.27572
3918,40,18,-85.75764000000001,38.27464
3919,40,19,-85.75764000000001,38.27356
3920,40,20,-85.75764000000001,38.27248
3921,40,21,-85.75764000000001,38.2714
3922,40,22,-85.75764000000001,38.27032
3923,40,23,-85.75764000000001,38.269239999999996
3924,40,24,-85.75764000000001,38.26816
3925,40,25,-85.75764000000001,38.26708
3926,40,26,-85.75764000000001,38.266
3927,40,27,-85.75764000000001,38.264920000000004
3928,40,28,-85.75764000000001,38.26384
3929,40,29,-85.75764000000001,38.26276
3930,40,30,-85.75764000000001,38.26168
3931,40,31,-85.75764000000001,38.2606
3932,40,32,-85.75764000000001,38.25952
3933,40,33,-85.75764000000001,38.25844
3934,40,34,-85.75764000000001,38.25736
3935,40,35,-85.75764000000001,38.256280000000004
3936,40,36,-85.75764000000001,38.2552
3937,40,37,-85.75764000000001,38.25412
3938,40,38,-85.75764000000001,38.25304
3939,40,39,-85.75764000000001,38.25196
3940,40,40,-85.75764000000001,38.25088
3941,40,41,-85.75764000000001,38.2498
3942,40,42,-85.75764000000001,38.24872
3943,40,43,-85.75764000000001,38.247640000000004
3944,40,44,-85.75764000000001,38.24656
3945,40,45,-85.75764000000001,38.24548
3946,40,46,-85.75764000000001,38.2444
3947,40,47,-85.75764000000001,38.24332
3948,40,48,-85.75764000000001,38.24224
3949,40,49,-85.75764000000001,38.24116
3950,40,50,-85.75764000000001,38.24008
3951,40,51,-85.75764000000001,38.239000000000004
3952,40,52,-85.75764000000001,38.23792
3953,40,53,-85.75764000000001,38.23684
3954,40,54,-85.75764000000001,38.23576
3955,40,55,-85.75764000000001,38.23468
3956,40,56,-85.75764000000001,38.2336
3957,40,57,-85.75764000000001,38.23252
3958,40,58,-85.75764000000001,38.23144
3959,40,59,-85.75764000000001,38.230360000000005
3960,40,60,-85.75764000000001,38.22928
3961,40,61,-85.75764000000001,38.2282
3962,40,62,-85.75764000000001,38.22712
3963,40,63,-85.75764000000001,38.22604
3964,40,64,-85.75764000000001,38.22496
3965,40,65,-85.75764000000001,38.22388
3966,40,66,-85.75764000000001,38.2228
3967,40,67,-85.75764000000001,38.221720000000005
3968,40,68,-85.75764000000001,38.22064
3969,40,69,-85.75764000000001,38.21956
3970,40,70,-85.75764000000001,38.21848
3971,40,71,-85.75764000000001,38.2174
3972,40,72,-85.75764000000001,38.21632
3973,40,73,-85.75764000000001,38.21524
3974,40,74,-85.75764000000001,38.21416
3975,40,75,-85.75764000000001,38.213080000000005
3976,40,76,-85.75764000000001,38.212
3977,40,77,-85.75764000000001,38.21092
3978,40,78,-85.75764000000001,38.20984
3979,40,79,-85.75764000000001,38.20876
3980,40,80,-85.75764000000001,38.20768
3981,40,81,-85.75764000000001,38.2066
3982,40,82,-85.75764000000001,38.20552
3983,40,83,-85.75764000000001,38.204440000000005
3984,40,84,-85.75764000000001,38.20336
